Timestamp;TSP [ug/m3];PM10 [ug/m3];PM4 [ug/m3];PM2,5 [ug/m3];PM1 [ug/m3];PMcoarse [ug/m3];Inhalable [ug/m3];Thoracic [ug/m3];Respirable [ug/m3];pm10-IAQ [ug/m3];pm2,5-IAQ [ug/m3];pm1-IAQ [ug/m3]
06-01-2023 12:38;37;31;19;10;4;20;34;31;16;31;7;3
06-01-2023 12:38;23;23;16;8;4;15;21;21;14;21;6;3
06-01-2023 12:38;22;22;16;9;5;13;19;19;13;19;7;4
06-01-2023 12:38;30;29;19;9;4;20;29;28;16;29;7;3
06-01-2023 12:38;35;33;21;10;4;23;34;32;18;34;7;3
06-01-2023 12:38;64;22;7;6;4;16;51;33;6;28;4;3
06-01-2023 12:38;43;24;14;7;4;16;35;27;11;25;6;3
06-01-2023 12:38;80;53;29;12;5;40;69;56;23;56;9;4
06-01-2023 12:39;70;49;27;11;4;38;61;52;22;51;8;4
06-01-2023 12:39;44;34;13;6;4;27;45;40;12;43;5;3
06-01-2023 12:39;183;46;18;9;4;36;130;71;17;57;7;3
06-01-2023 12:39;40;32;20;12;5;20;37;33;17;34;9;4
06-01-2023 12:39;39;38;25;12;5;26;37;36;21;37;9;4
06-01-2023 12:39;112;32;24;12;6;20;71;37;20;29;9;5
06-01-2023 12:39;405;32;22;12;5;20;195;47;18;30;9;4
06-01-2023 12:39;485;41;24;10;5;30;235;59;21;43;8;4
06-01-2023 12:39;162;44;20;10;5;33;112;61;17;49;8;4
06-01-2023 12:39;149;52;16;8;4;44;121;80;17;68;6;4
06-01-2023 12:40;87;75;35;13;4;62;90;82;31;87;10;3
06-01-2023 12:40;195;52;26;10;4;42;133;72;22;55;7;3
06-01-2023 12:40;104;52;31;16;4;35;81;59;25;53;12;3
06-01-2023 12:40;48;39;17;8;4;30;51;46;17;48;6;3
06-01-2023 12:40;362;43;30;12;4;31;179;55;25;41;9;3
06-01-2023 12:40;51;33;22;11;4;21;41;33;17;31;8;3
06-01-2023 12:40;43;34;18;9;4;25;39;34;15;36;7;3
06-01-2023 12:40;339;45;19;10;4;35;173;57;16;55;8;3
06-01-2023 12:40;107;27;14;7;4;19;72;37;12;30;6;3
06-01-2023 12:40;87;37;23;12;4;25;64;43;18;37;9;3
06-01-2023 12:41;195;47;20;10;4;37;136;74;18;57;7;3
06-01-2023 12:41;51;33;24;12;4;21;40;33;19;30;9;3
06-01-2023 12:41;64;22;15;8;4;14;47;29;12;22;6;3
06-01-2023 12:41;1081;63;27;9;4;54;456;81;25;75;7;3
06-01-2023 12:41;60;30;12;8;4;21;53;40;11;38;6;3
06-01-2023 12:41;404;57;32;14;4;42;226;83;27;61;11;3
06-01-2023 12:41;106;48;20;8;4;40;86;61;18;55;6;3
06-01-2023 12:41;81;38;21;8;4;30;65;47;19;40;6;3
06-01-2023 12:41;540;36;21;11;4;25;225;40;18;38;8;3
06-01-2023 12:41;105;43;23;10;4;33;83;57;21;48;8;3
06-01-2023 12:42;1110;16;10;7;4;9;361;28;10;18;5;3
06-01-2023 12:42;102;22;13;8;4;13;68;33;12;26;6;3
06-01-2023 12:42;37;35;22;11;4;24;36;34;18;36;8;3
06-01-2023 12:42;520;56;20;10;4;46;269;84;18;70;7;3
06-01-2023 12:42;119;51;27;12;4;39;93;64;22;55;9;3
06-01-2023 12:42;31;30;19;10;4;19;31;30;16;31;8;3
06-01-2023 12:42;81;35;18;7;4;28;63;44;16;38;6;3
06-01-2023 12:42;66;57;30;13;4;44;65;60;26;62;10;3
06-01-2023 12:42;22;22;16;8;4;13;18;18;13;18;6;3
06-01-2023 12:42;74;32;24;12;4;20;53;36;19;28;9;3
06-01-2023 12:43;32;32;23;11;4;20;30;29;19;30;8;3
06-01-2023 12:43;32;25;13;8;4;17;30;27;11;28;6;3
06-01-2023 12:43;37;30;15;8;4;22;35;32;12;33;6;3
06-01-2023 12:43;28;27;17;8;4;19;29;28;15;29;6;3
06-01-2023 12:43;95;42;16;8;4;33;78;55;14;50;6;3
06-01-2023 12:43;27;27;18;10;4;16;28;27;16;28;8;3
06-01-2023 12:43;38;21;13;6;4;14;31;23;10;21;5;3
06-01-2023 12:43;60;44;21;8;4;35;53;46;17;48;6;3
06-01-2023 12:43;47;34;16;7;4;26;43;37;14;38;5;3
06-01-2023 12:43;30;24;13;6;4;17;28;25;11;25;5;3
06-01-2023 12:44;38;35;18;9;4;25;40;37;16;40;7;3
06-01-2023 12:44;40;34;13;6;4;28;41;37;11;41;5;3
06-01-2023 12:44;48;35;19;9;4;25;42;36;15;37;7;3
06-01-2023 12:44;36;29;16;8;4;21;35;31;13;32;6;3
06-01-2023 12:44;25;24;16;8;4;15;24;23;13;24;6;3
06-01-2023 12:44;21;21;14;8;4;12;20;19;12;20;6;3
06-01-2023 12:44;27;25;14;7;4;18;28;26;13;28;5;3
06-01-2023 12:44;55;36;20;9;4;26;48;39;17;38;7;3
06-01-2023 12:44;27;25;14;7;4;18;28;26;12;28;5;3
06-01-2023 12:44;30;29;17;8;4;21;30;29;15;30;6;3
06-01-2023 12:45;41;33;20;9;4;24;35;32;16;33;7;3
06-01-2023 12:45;170;22;15;8;5;13;89;28;12;20;6;4
06-01-2023 12:45;26;26;20;10;4;15;23;23;16;23;8;3
06-01-2023 12:45;140;34;10;6;4;27;101;55;11;46;4;3
06-01-2023 12:45;48;41;23;11;5;30;45;41;19;43;8;4
06-01-2023 12:45;41;40;27;12;4;27;37;36;22;37;9;3
06-01-2023 12:45;52;34;20;10;4;24;46;38;17;36;7;3
06-01-2023 12:45;127;31;16;8;5;23;89;49;13;33;6;4
06-01-2023 12:45;34;33;22;10;4;22;32;30;18;32;8;3
06-01-2023 12:45;57;46;25;11;4;34;53;47;21;50;9;3
06-01-2023 12:46;54;36;24;12;4;23;46;38;20;36;9;3
06-01-2023 12:46;39;36;21;10;5;26;38;36;18;37;8;4
06-01-2023 12:46;194;38;21;10;5;28;113;49;18;42;8;4
06-01-2023 12:46;44;42;28;14;4;27;40;38;22;40;11;3
06-01-2023 12:46;19;19;13;8;4;11;18;18;12;18;6;3
06-01-2023 12:46;21;21;15;7;4;13;19;19;12;19;5;3
06-01-2023 12:46;31;24;14;6;3;18;28;25;12;25;5;3
06-01-2023 12:46;45;40;24;12;4;27;41;38;19;41;9;3
06-01-2023 12:46;191;36;21;10;4;26;110;46;18;38;7;3
06-01-2023 12:46;91;29;12;8;5;20;71;44;11;35;6;4
06-01-2023 12:47;36;32;15;7;4;24;37;34;13;36;6;3
06-01-2023 12:47;80;38;27;12;5;25;59;42;21;34;9;4
06-01-2023 12:47;91;36;21;10;5;26;68;45;17;38;8;4
06-01-2023 12:47;33;32;22;10;4;22;30;30;19;30;7;3
06-01-2023 12:47;44;37;12;6;4;30;48;43;12;48;5;3
06-01-2023 12:47;100;44;21;10;4;34;81;57;18;51;7;3
06-01-2023 12:47;208;71;32;10;4;60;153;94;29;80;8;3
06-01-2023 12:47;137;100;42;14;4;86;128;109;37;114;11;3
06-01-2023 12:47;205;95;37;13;4;81;166;116;33;113;10;3
06-01-2023 12:47;551;100;48;19;5;80;316;134;40;111;14;4
06-01-2023 12:48;472;79;38;13;5;65;288;124;32;88;10;4
06-01-2023 12:48;335;103;31;10;5;93;740;155;30;133;8;4
06-01-2023 12:48;541;88;51;20;5;68;283;103;41;89;15;4
06-01-2023 12:48;136;50;18;8;5;42;112;75;18;64;6;4
06-01-2023 12:48;580;92;45;16;4;76;316;121;39;101;12;3
06-01-2023 12:48;116;62;33;14;4;47;94;70;27;66;11;3
06-01-2023 12:48;273;84;35;12;4;72;201;120;32;101;9;3
06-01-2023 12:48;1406;101;48;16;4;85;1045;138;43;116;12;3
06-01-2023 12:48;143;85;41;16;4;68;122;96;35;94;12;3
06-01-2023 12:48;103;75;35;13;4;61;99;85;31;86;10;3
06-01-2023 12:49;262;58;27;11;4;46;164;80;24;65;9;3
06-01-2023 12:49;78;60;29;13;4;46;73;63;24;67;10;3
06-01-2023 12:49;140;61;28;11;4;50;111;77;23;68;8;3
06-01-2023 12:49;133;46;29;12;4;34;92;54;24;47;9;3
06-01-2023 12:49;83;32;15;9;4;22;64;42;13;36;7;3
06-01-2023 12:49;104;34;13;7;5;26;80;51;12;42;6;4
06-01-2023 12:49;193;41;20;9;5;32;115;51;17;46;7;4
06-01-2023 12:49;546;44;27;13;5;31;295;86;23;46;10;4
06-01-2023 12:49;117;58;25;9;4;49;100;74;23;69;7;3
06-01-2023 12:49;130;59;33;14;5;44;100;70;26;62;11;4
06-01-2023 12:50;74;51;25;13;5;37;69;58;22;58;10;4
06-01-2023 12:50;75;48;26;13;5;36;64;53;22;52;10;4
06-01-2023 12:50;329;46;26;13;5;33;164;53;22;49;10;4
06-01-2023 12:50;25;24;20;11;5;13;20;19;15;20;8;4
06-01-2023 12:50;80;51;24;11;4;39;557;58;21;60;9;3
06-01-2023 12:50;52;32;17;7;4;25;45;36;14;35;5;3
06-01-2023 12:50;156;40;16;9;4;31;107;58;13;48;7;3
06-01-2023 12:50;112;27;14;7;4;19;75;38;13;31;6;3
06-01-2023 12:50;17;17;14;8;4;8;14;14;11;14;6;3
06-01-2023 12:50;320;24;18;9;4;15;159;38;15;22;7;3
06-01-2023 12:51;796;74;47;22;5;52;864;101;38;74;17;4
06-01-2023 12:51;152;55;41;19;5;36;101;61;33;49;14;4
06-01-2023 12:51;110;30;18;8;4;21;73;38;15;31;6;3
06-01-2023 12:51;108;51;21;8;4;42;93;68;20;62;6;3
06-01-2023 12:51;115;50;20;8;3;42;92;65;17;59;6;3
06-01-2023 12:51;842;45;26;12;4;33;356;57;21;47;9;3
06-01-2023 12:51;142;50;25;9;4;41;104;65;23;57;7;3
06-01-2023 12:51;214;41;24;11;4;30;123;53;20;42;8;3
06-01-2023 12:51;531;33;18;9;5;24;221;37;16;36;7;4
06-01-2023 12:51;35;16;8;6;4;10;30;22;7;20;5;3
06-01-2023 12:52;29;25;10;6;4;18;30;27;10;30;5;3
06-01-2023 12:52;655;37;23;11;4;25;288;55;18;37;8;3
06-01-2023 12:52;28;28;21;9;4;18;23;23;16;23;7;3
06-01-2023 12:52;17;17;9;5;4;12;21;20;9;21;4;3
06-01-2023 12:52;53;28;12;6;4;22;47;36;11;34;5;3
06-01-2023 12:52;236;31;9;7;4;24;140;55;9;41;5;3
06-01-2023 12:52;40;22;15;8;5;14;32;25;12;22;6;4
06-01-2023 12:52;24;23;17;10;4;13;21;21;14;21;7;3
06-01-2023 12:52;81;49;20;9;4;39;73;58;18;58;7;3
06-01-2023 12:52;66;24;19;10;4;14;46;29;15;21;8;3
06-01-2023 12:53;452;26;17;9;4;17;206;38;14;25;7;3
06-01-2023 12:53;71;45;27;13;4;32;60;49;22;47;10;3
06-01-2023 12:53;371;33;18;8;3;24;183;50;15;35;6;3
06-01-2023 12:53;28;27;18;9;4;18;27;26;15;27;7;3
06-01-2023 12:53;25;23;14;7;4;16;23;22;11;23;5;3
06-01-2023 12:53;88;45;20;9;4;35;75;56;17;52;7;3
06-01-2023 12:53;80;30;14;8;4;22;62;41;12;34;6;3
06-01-2023 12:53;50;43;23;9;5;33;50;46;21;47;7;4
06-01-2023 12:53;37;35;19;8;4;26;37;35;16;37;6;3
06-01-2023 12:53;136;42;22;11;4;31;100;61;19;47;8;3
06-01-2023 12:54;98;38;24;11;4;27;72;47;20;37;8;3
06-01-2023 12:54;53;34;18;8;4;25;45;37;15;35;6;3
06-01-2023 12:54;82;32;16;7;4;25;63;42;14;35;5;3
06-01-2023 12:54;26;26;19;9;4;16;24;24;16;24;7;3
06-01-2023 12:54;83;38;13;8;4;30;72;52;12;49;6;3
06-01-2023 12:54;23;23;14;7;4;15;24;23;12;24;6;3
06-01-2023 12:54;30;30;25;11;4;19;24;24;19;24;8;3
06-01-2023 12:54;61;52;24;9;4;42;62;56;21;59;7;3
06-01-2023 12:54;51;33;20;10;5;23;43;35;17;33;7;4
06-01-2023 12:54;64;56;27;11;5;44;64;58;23;63;9;4
06-01-2023 12:55;230;61;36;17;5;43;149;76;29;62;13;4
06-01-2023 12:55;218;45;25;12;5;32;129;58;21;48;9;4
06-01-2023 12:55;97;43;27;13;5;30;71;49;21;41;10;4
06-01-2023 12:55;44;41;25;11;4;29;42;41;21;42;9;3
06-01-2023 12:55;65;50;31;15;4;35;55;48;24;50;11;3
06-01-2023 12:55;82;34;25;12;4;22;59;39;19;31;9;3
06-01-2023 12:55;178;28;20;9;4;19;95;33;15;26;7;3
06-01-2023 12:55;69;42;21;9;4;33;544;47;18;47;7;3
06-01-2023 12:55;113;44;19;9;4;35;90;61;17;52;7;3
06-01-2023 12:55;82;51;27;12;5;39;70;57;22;55;9;4
06-01-2023 12:56;29;28;17;9;4;19;30;29;14;30;7;3
06-01-2023 12:56;121;37;18;8;4;28;84;47;16;42;6;3
06-01-2023 12:56;75;58;24;10;4;47;73;63;20;67;8;3
06-01-2023 12:56;321;37;17;9;5;28;159;47;15;44;7;4
06-01-2023 12:56;252;53;26;11;4;42;156;73;23;59;8;3
06-01-2023 12:56;170;50;13;7;4;43;129;77;14;69;5;3
06-01-2023 12:56;1277;72;42;17;5;55;557;104;35;74;13;4
06-01-2023 12:56;152;79;38;14;4;65;124;92;31;86;11;3
06-01-2023 12:56;84;74;46;20;5;54;77;72;38;74;15;4
06-01-2023 12:56;87;67;30;10;4;56;83;73;26;75;8;3
06-01-2023 12:57;101;69;39;17;4;52;87;72;32;71;13;4
06-01-2023 12:57;81;69;34;13;4;55;80;73;30;77;10;3
06-01-2023 12:57;56;53;31;12;4;41;55;53;26;55;9;3
06-01-2023 12:57;2146;64;33;14;4;50;703;81;28;72;10;3
06-01-2023 12:57;84;52;23;9;4;42;76;62;21;61;7;3
06-01-2023 12:57;712;65;25;10;4;54;343;97;23;79;8;3
06-01-2023 12:57;161;55;25;11;4;44;120;74;23;65;8;3
06-01-2023 12:57;170;64;31;11;4;53;128;82;28;73;9;3
06-01-2023 12:57;598;56;26;10;4;45;275;73;24;65;8;3
06-01-2023 12:57;56;36;18;8;4;27;49;40;16;39;6;3
06-01-2023 12:58;555;40;20;9;4;31;239;49;18;45;7;3
06-01-2023 12:58;199;43;24;10;4;33;116;51;20;44;8;3
06-01-2023 12:58;1220;48;21;8;4;39;427;62;18;54;6;3
06-01-2023 12:58;34;33;21;8;4;25;33;32;18;33;6;3
06-01-2023 12:58;66;50;21;7;4;42;63;55;18;57;6;3
06-01-2023 12:58;69;43;21;10;3;33;62;50;18;49;7;3
06-01-2023 12:58;36;28;15;7;4;20;33;30;13;31;6;3
06-01-2023 12:58;101;22;18;9;4;12;59;26;14;17;7;3
06-01-2023 12:58;64;39;19;9;4;30;56;45;16;43;7;3
06-01-2023 12:58;21;21;16;7;3;13;17;17;12;17;6;3
06-01-2023 12:59;544;30;16;7;4;22;227;37;14;32;6;3
06-01-2023 12:59;27;27;20;9;4;17;24;24;16;24;7;3
06-01-2023 12:59;103;22;12;7;3;15;67;32;11;25;5;3
06-01-2023 12:59;43;33;13;6;4;26;42;37;11;40;5;3
06-01-2023 12:59;31;30;19;10;4;19;30;29;16;30;8;3
06-01-2023 12:59;19;17;9;6;4;10;20;19;8;20;5;3
06-01-2023 12:59;298;15;7;6;3;9;133;24;7;18;4;3
06-01-2023 12:59;26;26;14;7;4;18;27;26;12;27;5;3
06-01-2023 12:59;62;36;16;7;3;29;55;43;14;42;5;3
06-01-2023 12:59;550;35;14;7;4;28;234;45;13;42;5;3
06-01-2023 13:00;31;29;17;8;4;21;31;29;15;31;6;3
06-01-2023 13:00;177;27;14;7;4;19;98;36;13;30;5;3
06-01-2023 13:00;31;27;11;7;4;20;33;30;11;33;5;3
06-01-2023 13:00;114;20;6;5;4;15;74;34;5;27;4;3
06-01-2023 13:00;21;21;12;6;4;14;22;21;11;22;5;3
06-01-2023 13:00;48;28;15;8;3;20;41;32;12;31;6;3
06-01-2023 13:00;25;24;18;9;4;15;23;22;15;23;7;3
06-01-2023 13:00;46;38;20;10;4;27;44;40;17;42;8;3
06-01-2023 13:00;27;27;19;9;4;18;25;25;16;25;7;3
06-01-2023 13:00;52;28;16;9;5;18;41;31;13;29;7;4
06-01-2023 13:01;81;41;19;9;4;32;552;49;16;48;7;3
06-01-2023 13:01;36;34;21;9;5;24;33;32;17;33;7;4
06-01-2023 13:01;28;27;18;9;4;18;25;25;15;25;7;3
06-01-2023 13:01;96;49;24;7;4;41;78;57;20;52;5;3
06-01-2023 13:01;230;69;31;9;4;59;166;95;30;82;7;3
06-01-2023 13:01;51;47;31;13;4;33;47;45;25;47;10;3
06-01-2023 13:01;367;68;34;15;4;52;200;81;29;77;12;3
06-01-2023 13:01;57;44;24;10;4;34;54;47;21;48;8;3
06-01-2023 13:01;109;52;25;12;4;40;90;65;22;59;9;3
06-01-2023 13:01;190;41;27;11;4;30;109;47;22;40;8;3
06-01-2023 13:02;109;28;17;8;4;19;70;35;14;28;6;3
06-01-2023 13:02;554;37;10;8;5;29;241;49;9;49;6;4
06-01-2023 13:02;153;46;21;12;5;34;109;63;19;54;9;4
06-01-2023 13:02;49;43;21;9;4;34;51;47;18;51;7;3
06-01-2023 13:02;319;53;23;10;4;43;196;87;20;62;7;3
06-01-2023 13:02;72;35;23;11;4;24;1023;37;19;35;8;3
06-01-2023 13:02;53;47;21;7;3;40;55;51;19;54;5;3
06-01-2023 13:02;83;65;30;13;4;51;77;68;25;72;10;3
06-01-2023 13:02;129;100;55;22;4;77;116;101;44;105;17;3
06-01-2023 13:02;72;62;35;16;4;45;68;63;29;66;12;3
06-01-2023 13:03;369;48;28;12;4;35;201;69;23;51;9;3
06-01-2023 13:03;53;44;26;13;4;31;48;43;21;45;10;3
06-01-2023 13:03;140;51;29;13;4;37;98;59;24;53;10;3
06-01-2023 13:03;584;44;29;12;4;32;252;53;24;43;9;3
06-01-2023 13:03;62;51;23;9;4;41;63;56;21;60;7;3
06-01-2023 13:03;328;51;31;12;4;38;163;55;26;51;9;3
06-01-2023 13:03;56;46;23;9;4;36;54;48;20;51;7;3
06-01-2023 13:03;565;44;23;11;4;32;244;51;19;47;8;3
06-01-2023 13:03;244;68;35;15;4;52;155;82;29;74;11;3
06-01-2023 13:03;74;57;26;9;4;48;69;60;22;63;7;3
06-01-2023 13:04;115;30;20;11;4;19;75;38;16;30;8;3
06-01-2023 13:04;174;34;19;9;4;25;113;54;16;35;7;3
06-01-2023 13:04;113;59;26;10;4;49;96;72;23;68;8;3
06-01-2023 13:04;38;35;23;11;4;23;34;32;18;34;9;3
06-01-2023 13:04;56;35;15;8;4;26;50;40;13;40;6;3
06-01-2023 13:04;5;5;5;5;4;0;4;4;4;4;4;3
06-01-2023 13:04;79;24;10;7;4;17;62;39;10;31;5;3
06-01-2023 13:04;113;32;19;8;4;24;75;40;16;33;6;4
06-01-2023 13:04;67;52;29;15;4;37;61;53;23;56;11;3
06-01-2023 13:04;29;28;18;10;4;18;29;28;15;29;8;3
06-01-2023 13:05;31;28;17;9;4;19;29;27;14;29;7;3
06-01-2023 13:05;37;30;17;8;4;22;35;32;15;32;6;3
06-01-2023 13:05;303;25;15;8;4;17;138;30;12;25;6;3
06-01-2023 13:05;63;37;18;7;4;29;53;42;15;41;6;3
06-01-2023 13:05;67;39;15;8;4;30;61;47;13;48;6;3
06-01-2023 13:05;36;30;20;9;4;20;28;26;15;26;7;3
06-01-2023 13:05;25;24;16;9;5;15;23;22;13;23;7;4
06-01-2023 13:05;51;45;29;12;4;32;45;42;24;43;9;4
06-01-2023 13:05;28;28;22;12;4;15;24;24;18;24;9;3
06-01-2023 13:05;205;48;24;10;4;37;124;58;21;52;8;3
06-01-2023 13:06;362;25;18;9;4;16;655;38;14;23;7;3
06-01-2023 13:06;54;45;26;12;4;33;50;45;21;47;9;3
06-01-2023 13:06;51;44;27;12;5;32;47;44;23;44;9;4
06-01-2023 13:06;70;35;24;12;4;22;52;38;18;32;9;3
06-01-2023 13:06;1122;22;12;6;4;16;370;35;11;24;5;3
06-01-2023 13:06;43;34;18;8;3;26;40;36;15;37;6;3
06-01-2023 13:06;48;40;23;10;4;29;42;38;18;40;7;3
06-01-2023 13:06;38;35;17;7;4;27;40;37;15;40;6;3
06-01-2023 13:06;85;38;10;5;4;32;76;56;11;53;4;3
06-01-2023 13:06;198;32;18;8;4;23;112;43;15;33;6;3
06-01-2023 13:07;50;30;14;7;3;22;44;35;12;33;5;3
06-01-2023 13:07;104;46;18;7;4;39;86;61;16;56;6;3
06-01-2023 13:07;113;31;18;9;4;21;75;39;15;32;7;3
06-01-2023 13:07;124;43;27;12;4;31;84;49;22;42;9;3
06-01-2023 13:07;81;46;15;7;4;38;73;57;13;57;6;4
06-01-2023 13:07;27;27;21;9;4;17;22;22;17;22;7;3
06-01-2023 13:07;23;22;15;8;5;14;24;23;13;24;6;4
06-01-2023 13:07;59;50;28;13;4;37;55;50;23;52;10;3
06-01-2023 13:07;58;43;23;11;4;32;52;45;19;46;8;3
06-01-2023 13:07;33;31;17;9;4;21;34;31;15;33;7;3
06-01-2023 13:08;122;34;10;7;4;27;93;57;9;45;6;3
06-01-2023 13:08;39;37;24;11;4;25;36;34;20;36;8;3
06-01-2023 13:08;29;23;16;9;4;14;24;21;13;22;7;3
06-01-2023 13:08;31;29;20;10;4;19;28;27;16;28;7;3
06-01-2023 13:08;303;21;13;8;4;13;135;26;11;20;6;3
06-01-2023 13:08;22;22;17;9;4;13;21;21;14;21;7;3
06-01-2023 13:08;129;36;17;9;4;27;87;47;14;40;7;3
06-01-2023 13:08;820;24;10;6;4;17;338;40;9;29;5;3
06-01-2023 13:08;30;30;21;10;4;19;28;28;18;28;8;3
06-01-2023 13:08;110;27;14;8;3;19;71;35;12;29;6;3
06-01-2023 13:09;31;29;18;9;3;19;30;29;15;30;7;3
06-01-2023 13:09;88;37;21;10;4;26;65;44;16;38;8;3
06-01-2023 13:09;30;29;20;9;4;20;28;27;16;28;7;3
06-01-2023 13:09;43;34;17;9;4;25;41;36;15;38;7;3
06-01-2023 13:09;12;12;10;5;4;6;9;9;8;9;4;3
06-01-2023 13:09;23;23;13;6;4;16;25;24;12;25;5;3
06-01-2023 13:09;33;31;21;9;4;21;31;29;17;30;7;3
06-01-2023 13:09;24;24;18;8;4;15;20;20;15;20;6;3
06-01-2023 13:09;29;23;14;8;4;14;26;23;12;23;6;3
06-01-2023 13:09;13;13;6;4;4;8;16;15;6;16;3;3
06-01-2023 13:10;34;28;17;8;4;19;30;27;13;28;6;3
06-01-2023 13:10;19;18;10;6;4;12;20;19;9;20;5;3
06-01-2023 13:10;19;19;14;8;4;11;18;17;11;18;6;3
06-01-2023 13:10;33;29;17;9;4;20;31;28;14;30;7;3
06-01-2023 13:10;50;29;15;8;4;21;43;33;12;32;6;3
06-01-2023 13:10;18;16;8;7;5;9;19;18;8;19;5;4
06-01-2023 13:10;36;34;22;11;4;23;34;33;18;34;8;3
06-01-2023 13:10;111;30;19;8;4;22;74;39;16;32;6;3
06-01-2023 13:10;46;37;17;8;4;29;45;41;15;43;6;3
06-01-2023 13:10;42;35;19;9;4;26;42;39;18;40;7;3
06-01-2023 13:11;47;30;17;8;4;21;526;33;15;32;6;3
06-01-2023 13:11;33;27;15;8;4;18;31;28;13;29;6;3
06-01-2023 13:11;28;21;12;7;4;14;26;23;11;23;6;3
06-01-2023 13:11;220;53;18;7;4;46;140;69;16;66;5;3
06-01-2023 13:11;60;45;23;11;4;34;56;49;19;51;8;3
06-01-2023 13:11;23;22;13;7;3;15;24;23;11;24;5;3
06-01-2023 13:11;57;50;25;11;4;39;58;53;22;57;8;3
06-01-2023 13:11;40;34;23;11;4;22;34;32;19;32;8;3
06-01-2023 13:11;35;33;22;12;4;21;33;31;18;33;9;3
06-01-2023 13:11;34;28;21;12;5;16;28;25;16;25;9;4
06-01-2023 13:12;1059;41;23;11;4;29;345;43;19;43;8;3
06-01-2023 13:12;34;28;18;10;4;17;30;27;15;27;8;3
06-01-2023 13:12;1113;32;12;8;4;24;377;49;10;40;6;3
06-01-2023 13:12;80;35;21;10;4;24;60;41;17;34;8;3
06-01-2023 13:12;26;26;19;10;4;15;24;24;15;24;8;3
06-01-2023 13:12;30;23;13;8;5;14;28;25;11;25;6;4
06-01-2023 13:12;129;31;20;9;4;22;82;41;16;30;7;3
06-01-2023 13:12;104;39;17;9;4;30;566;53;15;46;7;3
06-01-2023 13:12;116;42;16;8;4;33;91;60;15;51;6;3
06-01-2023 13:12;61;36;19;9;4;26;53;42;16;40;7;3
06-01-2023 13:13;95;40;19;11;4;29;76;53;16;45;8;3
06-01-2023 13:13;15;15;11;8;4;7;16;16;9;16;6;3
06-01-2023 13:13;20;20;15;8;4;11;18;18;12;18;6;3
06-01-2023 13:13;123;26;15;8;4;17;80;38;13;27;6;3
06-01-2023 13:13;194;31;18;9;4;21;126;58;17;34;7;3
06-01-2023 13:13;36;34;19;9;4;25;37;35;16;37;7;3
06-01-2023 13:13;62;20;15;8;4;12;43;26;12;18;6;3
06-01-2023 13:13;45;25;16;9;4;16;35;27;12;25;7;3
06-01-2023 13:13;63;21;16;9;4;12;43;26;13;18;7;3
06-01-2023 13:13;17;16;11;6;4;10;16;16;10;16;5;3
06-01-2023 13:14;51;44;26;12;4;32;48;44;22;46;9;3
06-01-2023 13:14;314;20;13;7;4;12;142;28;10;19;6;3
06-01-2023 13:14;36;34;19;8;4;26;36;34;17;36;6;3
06-01-2023 13:14;60;41;24;10;4;30;51;43;21;41;8;3
06-01-2023 13:14;50;41;19;8;4;33;50;45;17;48;6;3
06-01-2023 13:14;1191;88;35;13;4;74;453;115;32;105;10;3
06-01-2023 13:14;67;59;31;11;4;47;67;62;27;64;8;3
06-01-2023 13:14;144;69;33;13;4;56;117;85;28;76;10;3
06-01-2023 13:14;46;43;27;11;4;31;43;40;22;43;8;3
06-01-2023 13:14;112;53;20;7;4;45;95;69;18;65;6;3
06-01-2023 13:15;35;33;21;9;4;24;35;33;18;34;7;3
06-01-2023 13:15;38;34;15;6;4;27;39;36;14;38;5;3
06-01-2023 13:15;72;58;33;15;4;43;67;60;28;62;11;3
06-01-2023 13:15;128;45;27;11;4;34;89;53;23;47;9;3
06-01-2023 13:15;102;42;28;13;4;29;562;52;23;42;10;3
06-01-2023 13:15;90;57;29;12;4;44;78;63;24;62;9;3
06-01-2023 13:15;49;35;13;7;4;28;51;44;13;46;5;3
06-01-2023 13:15;343;47;29;13;4;34;170;54;24;47;10;3
06-01-2023 13:15;65;45;23;11;4;34;57;48;19;49;8;3
06-01-2023 13:15;187;38;23;11;4;26;106;44;19;38;8;3
06-01-2023 13:16;94;62;33;13;4;49;83;69;28;68;10;3
06-01-2023 13:16;61;53;30;13;4;40;60;55;25;57;10;3
06-01-2023 13:16;94;60;28;13;4;46;82;67;24;67;10;3
06-01-2023 13:16;407;43;20;8;4;35;208;63;18;51;6;3
06-01-2023 13:16;84;36;23;11;4;24;63;43;18;35;9;3
06-01-2023 13:16;77;54;27;12;4;42;70;58;22;59;9;3
06-01-2023 13:16;71;47;28;13;4;34;59;49;22;47;10;3
06-01-2023 13:16;121;47;15;6;4;41;100;69;15;60;4;3
06-01-2023 13:16;619;42;22;10;4;32;274;57;20;47;7;3
06-01-2023 13:16;163;15;9;7;4;7;85;24;8;16;5;3
06-01-2023 13:17;50;37;20;11;5;25;46;39;17;41;9;4
06-01-2023 13:17;1382;56;22;10;4;46;496;74;19;66;7;3
06-01-2023 13:17;32;32;24;12;4;19;29;28;20;29;9;3
06-01-2023 13:17;38;36;25;12;4;23;34;32;20;34;9;3
06-01-2023 13:17;82;34;19;9;4;24;63;43;16;36;7;4
06-01-2023 13:17;21;21;18;12;5;8;17;17;14;17;9;4
06-01-2023 13:17;39;32;17;8;5;24;38;34;14;35;6;4
